saos_id|date|court|case_number|type|score|saos_url
112107|2013-06-19|TK|Ts 318/12|Postanowienie|80|https://www.saos.org.pl/judgments/112107
432220|2019-09-13|SO|VI P 459/18|Wyrok|40|https://www.saos.org.pl/judgments/432220
389999|2019-05-16|SO|VI Ka 178/19|Wyrok|40|https://www.saos.org.pl/judgments/389999
373835|2019-01-16|SO|VI Ka 779/18|Wyrok|40|https://www.saos.org.pl/judgments/373835
254915|2016-10-24|SO|II W 1136/15|Wyrok|40|https://www.saos.org.pl/judgments/254915
180089|2015-06-09|SO|VI Ka 204/15|Wyrok|40|https://www.saos.org.pl/judgments/180089
433480|2021-03-10|SO|V Kz 1044/20|Postanowienie|31|https://www.saos.org.pl/judgments/433480
261812|2016-12-06|SO|V Ka 1139/16|Uzasadnienie|27|https://www.saos.org.pl/judgments/261812
248502|2016-08-03|SO|V Ka 766/16|Uzasadnienie|27|https://www.saos.org.pl/judgments/248502
198297|2016-01-25|SO|V Ka 1273/15|Uzasadnienie|27|https://www.saos.org.pl/judgments/198297
